"Message",Low,"Checking assembly 'C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\in\SixKstep.UWP.exe'. "
"Message",Low,"Checking assembly 'C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\in\Xamarin.Forms.Core.dll'. "
"Message",Low,"Checking assembly 'C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\in\Xamarin.Forms.Platform.dll'. "
"Message",Low,"Checking assembly 'C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\in\Xamarin.Forms.Platform.UAP.dll'. "
"Message",Low,"Checking assembly 'C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\in\Xamarin.Forms.Xaml.dll'. "
"Message",Normal,"'C:\Program Files (x86)\MSBuild\15.0\.Net\.NetNative\15.0.24211\x86\ilc\tools\Gatekeeper.exe @""C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\intermediate\gkargs.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       16 |      766 |      766 |      750 |      766 | [0] Gatekeeper"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       766 ms"
"Message",Normal,"System time per command: 766 ms"
"Message",Normal,"Total duration:          750 ms"
"Message",Normal,"Total lifetime:          766 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"StartProcessTask-aktiviteten slutfördes."
"Message",Low,"Genereringen av målet RunGatekeeper i projektet Unnamed_1 lyckades."
"Message",Low,"Målet LogAppContextSwitches i filen C:\Program Files (x86)\MSBuild\15.0\.Net\.NetNative\15.0.24211\x86\ilc\IlcInternals.targets från projektet C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\Unnamed_1 (målet SetMainTargetPaths är beroende av det):"
"Message",Low,"Använder Message-aktiviteten från sammansättningen Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a."
"Message",Low,"Message-aktivitet"
"Message",Normal,"AppContextSwitch: ''"
"Message",Low,"Message-aktiviteten slutfördes."
"Message",Low,"Genereringen av målet LogAppContextSwitches i projektet Unnamed_1 lyckades."
"Message",Low,"Målet SetMainTargetPaths i filen C:\Program Files (x86)\MSBuild\15.0\.Net\.NetNative\15.0.24211\x86\ilc\IlcInternals.targets från projektet C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\Unnamed_1 (målet CopyNativeExecutablesToOutput är beroende av det):"
"Message",Low,"Genereringen av målet SetMainTargetPaths i projektet Unnamed_1 lyckades."
"Message",Low,"Målet GenerateFakeExe hoppades över på grund av ett falskt villkor. (!Exists('@(InputILTarget)')) utvärderades till (!Exists('C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\in\SixKstep.UWP.exe'))."
"Message",Low,"Målet InjectCoreLibTypeForwards hoppades över på grund av ett falskt villkor. ('$(UseSharedAssemblies)' != 'true') utvärderades till ('true' != 'true')."
"Message",Low,"Målet InjectWindowsRuntimeTypeForwards i filen C:\Program Files (x86)\MSBuild\15.0\.Net\.NetNative\15.0.24211\x86\ilc\IlcInternals.targets från projektet C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\Unnamed_1 (målet RunILTransforms är beroende av det):"
"Message",Low,"Använder MakeDir-aktiviteten från sammansättningen Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a."
"Message",Low,"MakeDir-aktivitet"
"Message",Normal,"Skapar katalogen C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\intermediate\TransformedSRWR\."
"Message",Low,"MakeDir-aktiviteten slutfördes."
"Message",Low,"Använder ILTransformTask-aktiviteten från sammansättningen Microsoft.Build.ILTasks."
"Message",Low,"ILTransformTask-aktivitet"
"Message",Normal,"Running 'InjectWindowsRuntimeTypeForwards' transform, heap at 8 MB."
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 15 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"   275 |          7 | InjectWindowsRuntimeTypeForwards"
"Message",Normal,"   219 |          2 | WriteAssemblies"
"Message",Low,"ILTransformTask-aktiviteten slutfördes."
"Message",Low,"Genereringen av målet InjectWindowsRuntimeTypeForwards i projektet Unnamed_1 lyckades."
"Message",Low,"Målet InjectCoreLibTypeForwards hoppades över på grund av ett falskt villkor. ('$(UseSharedAssemblies)' != 'true') utvärderades till ('true' != 'true')."
"Message",Low,"Målet PreResolveTransforms i filen C:\Program Files (x86)\MSBuild\15.0\.Net\.NetNative\15.0.24211\x86\ilc\IlcInternals.targets från projektet C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\Unnamed_1 (målet RunILTransforms är beroende av det):"
"Message",Low,"Genererar målet PreResolveTransforms fullständigt."
"Message",Low,"Utdatafilen C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\intermediate\PreMergeILTransformed\SixKstep.UWP.exe finns inte."
"Message",Low,"MakeDir-aktivitet"
"Message",Normal,"Skapar katalogen C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\intermediate\PreMergeILTransformed\."
"Message",Low,"MakeDir-aktiviteten slutfördes."
"Message",Low,"Message-aktivitet"
"Message",Normal,"Running AssemblyClosureTask in PreResolveTransforms"
"Message",Low,"Message-aktiviteten slutfördes."
"Message",Low,"Använder AssemblyClosureTask-aktiviteten från sammansättningen Microsoft.Build.ILTasks."
"Message",Low,"AssemblyClosureTask-aktivitet"
"Message",Low,"AssemblyClosureTask-aktiviteten slutfördes."
"Message",Low,"ILTransformTask-aktivitet"
"Message",Normal,"Running 'ResolveSelfReferences' transform, heap at 14 MB."
"Message",Normal,"Running 'RemoveDuplicateMembers' transform, heap at 46 MB."
"Message",Normal,"Running 'PortableLib' transform, heap at 46 MB."
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 61 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"   337 |         32 | ResolveSelfReferences"
"Message",Normal,"   324 |         15 | PortableLib"
"Message",Normal,"   222 |         11 | WriteAssemblies"
"Message",Normal,"     0 |          0 | RemoveDuplicateMembers"
"Message",Low,"ILTransformTask-aktiviteten slutfördes."
"Message",Low,"Copy-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('@(IntermediatePreMergeILTransformedExeTarget)') and Exists('@(InputILSymbols)')) utvärderades till (!Exists('C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\intermediate\PreMergeILTransformed\SixKstep.UWP.exe') and Exists('C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\in\SixKstep.UWP.pdb'))."
"Message",Low,"Copy-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('@(IntermediatePreMergeILTransformedExeTarget)')) utvärderades till (!Exists('C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\intermediate\PreMergeILTransformed\SixKstep.UWP.exe'))."
"Message",Low,"Copy-aktiviteten hoppades över på grund av ett falskt villkor. ('$(HasMcgPatchDlls)'=='true') utvärderades till (''=='true')."
"Message",Low,"Genereringen av målet PreResolveTransforms i projektet Unnamed_1 lyckades."
"Message",Low,"Målet InitInputResourceName i filen C:\Program Files (x86)\MSBuild\15.0\.Net\.NetNative\15.0.24211\x86\ilc\IlcInternals.targets från projektet C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\Unnamed_1 (målet RunILTransforms är beroende av det):"
"Message",Low,"ResolveFilePathTask-aktiviteten hoppades över på grund av ett falskt villkor. ('$(InputPath)' != '' and Exists('$(InputPath)\obj\')) utvärderades till ('C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\in' != '' and Exists('C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\obj\x86\Release\ilc\in\obj\'))."
"Message",Low,"Använder ResolveFilePathTask-aktiviteten från sammansättningen Microsoft.Build.ILTasks."
"Message",Low,"ResolveFilePathTask-aktivitet"
"Message",Low,"ResolveFilePathTask-aktiviteten slutfördes."
"Message",Low,"Genereringen av målet InitInputResourceName i projektet Unnamed_1 lyckades."
"Message",Low,"Målet PreResolveTransforms hoppades över. Tidigare generering lyckades."
"Message",Low,"Målet SetForSharedInputs i filen C:\Program Files (x86)\MSBuild\15.0\.Net\.NetNative\15.0.24211\x86\ilc\IlcInternals.targets från projektet C:\Users\fredr\documents\visual studio 2017\Projects\SixKstep\SixKstep\SixKstep.UWP\Unnamed_1 (målet ResolveInitialReferences är beroende av det):"
"Message",Low,"Genererar målet SetForSharedInputs fullständigt."
"Message",Low,"Inga indatafiler har angetts."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyListPath)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\SharedAssemblyList.txt'))."
"Message",Low,"Använder ReadLinesFromFile-aktiviteten från sammansättningen Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a."
"Message",Low,"ReadLinesFromFile-aktivitet"
"Message",Low,"ReadLinesFromFile-aktiviteten slutfördes."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\SharedAssemblyILMergeInfo.csv'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\SharedLibrary.iltransformtoc.ildll'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Collections.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Collections.Concurrent.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Diagnostics.Tracing.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Dynamic.Runtime.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.IO.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Linq.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Linq.Expressions.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.ObjectModel.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.CoreLib.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Interop.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Reflection.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Reflection.Core.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Reflection.Execution.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Reflection.Metadata.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Threading.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.TypeLoader.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Uri.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Reflection.Extensions.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Reflection.Primitives.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Reflection.TypeExtensions.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Resources.ResourceManager.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Runtime.Extensions.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Runtime.Implementation.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Text.RegularExpressions.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.SharedLibrary.Interop.Generated.iltoc'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Collections.iltocpdb'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Collections.Concurrent.iltocpdb'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Diagnostics.Tracing.iltocpdb'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Dynamic.Runtime.iltocpdb'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.IO.iltocpdb'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Linq.iltocpdb'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Linq.Expressions.iltocpdb'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.ObjectModel.iltocpdb'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.CoreLib.iltocpdb'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Interop.iltocpdb'))."
"Message",Low,"IlcErrorTask-aktiviteten hoppades över på grund av ett falskt villkor. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) utvärderades till (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Reflection.iltocpdb'))."
